Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GrLivArea_LotArea_ratio,TotalSF,TotalBath,Age,MSZoning_encoded,Street_encoded,Alley_encoded,LotShape_encoded,LandContour_encoded
330,70,RM,60.0,6402,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,596,GasA,TA,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1920.0,Unf,1,189,Fa,Fa,N,0,0,137,0,0,0,Gd,GdWo,Shed,0,7,2009,WD,Normal,78000,0.1861627362173981,1192,1.0,104,1,0,0,0,0
331,90,RL,69.0,10624,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,TA,10,Typ,0,Gd,Detchd,2002.0,Unf,1,352,TA,TA,Y,155,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD,Normal,119000,0.16263529411764707,1728,2.0,60,0,0,0,1,0
332,20,RL,70.0,8176,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,1056,GasA,Fa,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958.0,RFn,1,308,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,139000,0.1291427173780115,1056,1.0,66,0,0,0,0,0
333,20,RL,85.0,10655,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124,Unf,479,1603,3206,GasA,Ex,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,3,880,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2009,WD,Normal,284000,0.15287162162162163,1629,2.0,21,0,0,0,1,0
334,120,RM,59.0,8198,Pave,Grvl,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,RFn,2,484,TA,TA,Y,192,30,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,207000,0.16562995487254542,1358,2.0,20,1,0,0,0,0
335,60,RL,59.0,9042,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,943,GasA,Gd,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1998.0,Fin,2,472,TA,TA,Y,100,38,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,192000,0.18113457923255558,1638,2.5,26,0,0,0,1,0
336,190,RL,69.0,164660,Grvl,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,GasA,Ex,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2,529,TA,TA,Y,670,0,0,0,0,0,Gd,MnPrv,Shed,700,8,2008,WD,Normal,228950,0.010846527107208143,1786,2.0,59,0,1,0,1,3
337,20,RL,86.0,14157,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,GasA,Ex,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,676,TA,TA,Y,178,51,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD,Normal,377426,0.13575363751942365,1922,2.0,19,0,0,0,1,3
338,20,RL,70.0,9135,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,GasA,Ex,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2002.0,RFn,2,532,TA,TA,Y,192,74,0,0,0,0,Gd,MnPrv,Shed,0,12,2008,WD,Normal,214000,0.1681260945709282,1536,2.0,22,0,0,0,0,0
339,20,RL,91.0,14145,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,1984.0,RFn,2,440,TA,TA,Y,108,45,0,0,0,0,Gd,MnPrv,Shed,400,5,2006,WD,Normal,202500,0.11459069701682455,1621,2.0,40,0,0,0,0,0
340,20,RL,66.0,12400,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,GasA,TA,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1958.0,Unf,1,297,TA,TA,Y,0,0,0,0,234,0,Gd,MnPrv,Shed,0,6,2009,WD,Normal,155000,0.09797596967986452,1215,1.0,66,0,0,0,1,0
341,60,RL,85.0,14191,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,Gd,Attchd,2002.0,Fin,2,431,TA,TA,Y,135,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,202900,0.13444193912063135,1908,2.5,22,0,0,0,0,0
342,20,RH,60.0,8400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,Gd,CarPort,1950.0,Unf,1,294,TA,TA,N,250,0,24,0,0,0,Gd,MnPrv,Shed,0,9,2009,WD,Normal,82000,0.1001071301035591,841,1.0,74,4,0,0,0,0
343,90,RL,69.0,8544,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,Gd,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,87500,0.12170860152135751,1040,2.0,75,0,0,0,0,0
344,120,RL,63.0,8849,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,564,TA,TA,Y,495,72,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,266000,0.1902824858757062,1684,2.0,19,0,0,0,1,0
345,160,RM,36.0,2592,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,GasA,TA,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,TA,4,Typ,0,Gd,Attchd,1976.0,Unf,1,336,TA,TA,Y,182,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,85000,0.42884689548785193,1112,1.5,48,1,0,0,0,0
346,50,RL,65.0,6435,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,312,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD,Normal,140200,0.24502796768178994,1577,1.0,85,0,0,0,0,0
347,20,RL,69.0,12772,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1960.0,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Gar2,15500,4,2007,WD,Normal,151500,0.07500195725358177,958,1.0,64,0,0,0,1,0
348,20,RL,69.0,17600,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,498,TA,TA,Y,0,40,0,0,0,0,Gd,MnPrv,Shed,0,12,2009,WD,Normal,157500,0.08397250156241122,1478,2.0,64,0,0,0,1,0
349,160,RL,36.0,2448,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,Gd,6,Typ,0,Gd,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,154000,0.6639444671294406,1626,2.5,21,0,0,0,0,0
350,60,RL,56.0,20431,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,New,Partial,437154,0.13351605324980423,2728,2.5,19,0,0,0,2,0
351,120,RL,68.0,7820,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,Y,210,54,0,0,0,0,Gd,MnPrv,Shed,0,12,2007,New,Partial,318061,0.23897199846566936,1869,2.0,17,0,0,0,1,0
352,120,RL,69.0,5271,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,1453,GasA,Gd,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,445,TA,TA,Y,0,80,0,0,184,0,Gd,MnPrv,Shed,0,12,2006,WD,Abnorml,190000,0.2756069802731411,1453,1.5,38,0,0,0,1,2
353,50,RL,60.0,9084,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,616,GasA,TA,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1941.0,Unf,1,200,TA,Fa,Y,48,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2008,ConLw,Normal,95000,0.12228948816730875,1111,1.0,83,0,0,0,0,0
354,30,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Gd,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,2005.0,Unf,2,484,TA,TA,Y,106,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2010,WD,Normal,105900,0.08449712475061613,720,1.0,96,1,0,0,0,0
355,50,RL,60.0,8400,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD,Normal,140000,0.18985835019640518,1595,1.0,84,0,0,0,0,1
356,20,RL,105.0,11249,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1995.0,RFn,2,521,TA,TA,Y,0,26,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,177500,0.10666666666666667,1200,2.0,29,0,0,0,2,0
357,20,RL,69.0,9248,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,1158,GasA,Gd,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1992.0,RFn,2,400,TA,TA,Y,120,26,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,173000,0.12617580278949075,1167,2.0,32,0,0,0,1,0
358,120,RM,44.0,4224,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,1142,GasA,TA,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,536,90,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,134000,0.2702958579881657,1142,1.5,48,1,0,0,0,0
359,80,RL,92.0,6930,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,1062,GasA,Ex,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,Gd,BuiltIn,1958.0,Unf,1,288,TA,TA,Y,168,0,294,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Abnorml,130000,0.1950656470927716,1352,1.0,66,0,0,0,1,0
360,60,RL,78.0,12011,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,1086,GasA,Ex,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,592,TA,TA,Y,208,75,0,0,374,0,Gd,MnPrv,Shed,0,6,2006,WD,Normal,280000,0.16017316017316016,1924,2.5,26,0,0,0,1,0
361,85,RL,69.0,7540,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,888,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,470,TA,TA,Y,0,0,0,0,192,0,Gd,MnPrv,Shed,0,6,2007,WD,Normal,156000,0.12093886752420104,912,1.0,46,0,0,0,1,0
362,50,RL,69.0,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,0,484,883,GasA,Gd,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,TA,8,Typ,0,Gd,Detchd,1940.0,Unf,1,240,TA,TA,N,0,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,145000,0.16457080371787863,1505,1.0,84,0,0,1,0,0
363,85,RL,64.0,7301,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,Ex,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2,672,TA,TA,Y,0,0,177,0,0,0,Gd,MnPrv,Shed,0,7,2009,ConLD,Normal,198500,0.2632155573815393,1922,3.0,21,0,0,0,0,0
364,160,RM,21.0,1680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,321,483,GasA,Gd,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,Gd,5,Typ,0,Gd,Detchd,1972.0,Unf,1,264,TA,TA,Y,250,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2009,WD,Normal,118000,0.5871505056513979,987,1.5,52,1,0,0,0,0
365,60,RL,69.0,18800,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,796,GasA,TA,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,306,111,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,190000,0.0837189511196213,1574,2.5,48,0,0,0,1,0
366,70,RM,59.0,10690,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,216,672,GasA,Gd,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1964.0,Unf,1,468,TA,Fa,Y,0,128,218,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,147000,0.12571321672434757,1344,1.0,104,1,0,0,0,0
367,20,RL,69.0,9500,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,1394,GasA,Gd,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,514,TA,TA,Y,0,76,0,0,185,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,159000,0.1467213977476055,1394,1.5,61,0,0,0,1,0
368,80,RL,101.0,9150,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,1099,GasA,Gd,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1,296,TA,TA,Y,64,110,0,0,0,0,Gd,MnPrv,Shed,0,12,2008,WD,Normal,165000,0.15637635231122282,1431,1.0,62,0,0,0,1,0
369,20,RL,78.0,7800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,1268,GasA,Gd,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,244,TA,TA,Y,0,98,0,0,0,0,Gd,MnPrv,Shed,0,3,2010,WD,Normal,132000,0.16254326368414307,1268,1.0,70,0,0,0,0,0
370,20,RL,69.0,9830,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,1063,GasA,Ex,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Fin,2,576,TA,TA,Y,364,17,0,0,182,0,Gd,MnPrv,Shed,0,3,2010,WD,Normal,162000,0.13091241989624658,1287,1.0,65,0,0,0,1,0
371,60,RL,69.0,8121,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,953,GasA,Ex,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,460,TA,TA,Y,100,40,0,0,0,0,Gd,MnPrv,Shed,0,1,2006,WD,Normal,172400,0.20487564639251415,1664,2.5,24,0,0,0,1,0
372,50,RL,80.0,17120,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,0,0,GasA,TA,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2,680,TA,TA,N,0,59,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD,Normal,134432,0.09275159161263945,1588,2.0,65,0,0,0,0,0
373,120,RL,50.0,7175,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,744,GasA,TA,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1984.0,Unf,1,264,TA,TA,Y,353,0,0,0,90,0,Gd,MnPrv,Shed,0,2,2010,WD,Normal,125000,0.10479375696767002,752,1.0,40,0,0,0,0,0
